subfigure,M,constellation,receiver,interface_loss_db_per_reflection,channel_loss_db_per_arm_code,end_to_end_channel_loss_db_midpoint,phase_error_pi,phase_error_rad,optimized_spacing_d,hashing_bound_bits_per_attempt,source_folder,source_loss_db_per_interface,channel_loss_db_per_arm,eta_source,eta_channel,seed_spacing_d,bracket_min,bracket_max,success_probability,average_target_fidelity,probability_weighted_fidelity,min_coherent_information,useful_outcomes,optimizer_success,optimizer_nfev,is_boundary_peak,seconds
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.125,0.392699081699,1.63308561625,0.430827973185,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907479451653,0.907479451653,0.328584405147,4,1,8,0,0.103
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.13,0.408407044967,1.63582975256,0.430768007501,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907451133827,0.907451133827,0.328736408453,4,1,8,0,0.14
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.135,0.424115008235,1.63869071683,0.430707262814,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907421493722,0.907421493722,0.328893348229,4,1,8,0,0.072
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.14,0.439822971503,1.64163323228,0.430645819972,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907394195161,0.907394195161,0.329047191362,4,1,8,0,0.189
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.145,0.455530934771,1.64472815541,0.43058375927,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.90736213919,0.90736213919,0.329212982143,4,1,8,0,0.022
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.15,0.471238898038,1.64794315928,0.430521161103,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907328703032,0.907328703032,0.32938326555,4,1,8,0,0.104
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.155,0.486946861306,1.65127934769,0.430458105801,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907293873777,0.907293873777,0.329557860785,4,1,8,0,0.086
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.16,0.502654824574,1.65473785807,0.430394673818,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.90725763924,0.90725763924,0.329736576381,4,1,8,0,0.155
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.165,0.518362787842,1.6583198619,0.430330945844,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907219988001,0.907219988001,0.329919209988,4,1,8,0,0.029
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.17,0.53407075111,1.66202656505,0.43026700291,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907180909438,0.907180909438,0.330105548191,4,1,8,0,0.033
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.175,0.549778714378,1.66585920828,0.430202926486,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907140393757,0.907140393757,0.33029536634,4,1,8,0,0.145
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.18,0.565486677646,1.66981906784,0.430138798569,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907098432018,0.907098432018,0.330488428412,4,1,7,0,0.093
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.185,0.581194640914,1.67391386,0.430074701752,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907054376049,0.907054376049,0.330685820636,4,1,7,0,0.039
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.19,0.596902604182,1.67812572243,0.430010719395,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.907010138939,0.907010138939,0.330883282722,4,1,7,0,0.103
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.195,0.61261056745,1.68247525393,0.429946935508,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906963794072,0.906963794072,0.331084545195,4,1,8,0,0.133
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.2,0.628318530718,1.68695747665,0.429883435011,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906915976081,0.906915976081,0.331287991996,4,1,8,0,0.01
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.205,0.644026493986,1.69157385665,0.429820303701,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906866680342,0.906866680342,0.331493329206,4,1,8,0,0.022
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.21,0.659734457254,1.6963259013,0.429757628333,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906815903049,0.906815903049,0.331700251369,4,1,8,0,0.106
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.215,0.675442420522,1.70121516082,0.429695496669,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.90676364116,0.90676364116,0.33190844161,4,1,8,0,0.029
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.22,0.69115038379,1.70624322979,0.429633997536,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906709892356,0.906709892356,0.332117571778,4,1,8,0,0.134
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.225,0.706858347058,1.71141174902,0.429573220865,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906654654967,0.906654654967,0.332327302668,4,1,8,0,0.122
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.23,0.722566310326,1.71670913295,0.429513257736,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906599230695,0.906599230695,0.332534671687,4,1,8,0,0.095
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.235,0.738274273594,1.72217165574,0.429454200416,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906540228412,0.906540228412,0.332746122652,4,1,8,0,0.088
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.24,0.753982236862,1.72778045411,0.429396142385,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906479680088,0.906479680088,0.33295718786,4,1,8,0,0.084
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.245,0.769690200129,1.73353734291,0.429339178388,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906417589438,0.906417589438,0.333167477471,4,1,8,0,0.108
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.25,0.785398163397,1.73944418929,0.429283404443,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906353960847,0.906353960847,0.333376591467,4,1,8,0,0.096
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.255,0.801106126665,1.74550291559,0.429228917856,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906288799229,0.906288799229,0.333584120229,4,1,8,0,0.01
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.26,0.816814089933,1.7517155024,0.429175817231,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906222109868,0.906222109868,0.333789645182,4,1,7,0,0.119
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.265,0.832522053201,1.75808960496,0.429124202466,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906153356674,0.906153356674,0.333993785717,4,1,7,0,0.121
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.27,0.848230016469,1.76461049166,0.429074174797,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906084169862,0.906084169862,0.334192968991,4,1,8,0,0.261
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.275,0.863937979737,1.77129717798,0.42902583669,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.906012930014,0.906012930014,0.334389892755,4,1,8,0,0.074
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.28,0.879645943005,1.7781463005,0.428979291922,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.905940183599,0.905940183599,0.334583064327,4,1,8,0,0.066
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.285,0.895353906273,1.78521021271,0.428934645773,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.905861160103,0.905861160103,0.334781035646,4,1,8,0,0.085
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.29,0.911061869541,1.79239127082,0.428892004316,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.905785426,0.905785426,0.334965263867,4,1,8,0,0.061
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.295,0.926769832809,1.79975854004,0.428851474944,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.905706625512,0.905706625512,0.335147298702,4,1,8,0,0.041
"Fig. 3(c,d)",2,2-QAM,raw_label_srm,0.1,0.25,0.5,0.3,0.942477796077,1.80730189985,0.428813166267,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.60021650566,1.30021650566,1.90021650566,1.0,0.90562597582,0.90562597582,0.335324375388,4,1,8,0,0.028
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.3,-0.942477796077,1.6063035147,0.547766941679,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.816918968478,0.816918968478,0.367767232733,16,1,8,0,0.427
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.295,-0.926769832809,1.61164296065,0.55321583451,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.815106175769,0.815106175769,0.380507819225,16,1,8,0,0.303
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.29,-0.911061869541,1.61698645007,0.558701467077,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.813298528668,0.813298528668,0.393132395466,16,1,8,0,0.176
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.285,-0.895353906273,1.62226781019,0.564219638494,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.811509687647,0.811509687647,0.40560165279,16,1,8,0,0.315
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.28,-0.879645943005,1.6275453866,0.56976554244,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.809727970507,0.809727970507,0.417913402346,16,1,8,0,0.263
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.275,-0.863937979737,1.6327446562,0.575333730912,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.807968727035,0.807968727035,0.430027381535,16,1,8,0,0.369
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.27,-0.848230016469,1.63783336469,0.580918095752,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.806238750835,0.806238750835,0.441917235712,16,1,8,0,0.265
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.265,-0.832522053201,1.64277793616,0.586511872975,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.804545138779,0.804545138779,0.453558089399,16,1,8,0,0.205
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.26,-0.816814089933,1.64754445195,0.592107675415,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.80289510062,0.80289510062,0.464927207444,16,1,8,0,0.664
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.255,-0.801106126665,1.65209982551,0.597697556194,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.801295726694,0.801295726694,0.476004624838,16,1,8,0,0.294
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.25,-0.785398163397,1.65641308123,0.603273102715,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.799753731182,0.799753731182,0.486773682849,16,1,8,0,0.26
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.245,-0.769690200129,1.66045661511,0.608825557555,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.798275194853,0.798275194853,0.497221413311,16,1,8,0,0.368
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.24,-0.753982236862,1.66420658449,0.614345959442,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.796865485151,0.796865485151,0.507338561423,16,1,9,0,0.515
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.235,-0.738274273594,1.66767376338,0.619825295406,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.79552275494,0.79552275494,0.517126282261,16,1,8,0,0.233
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.23,-0.722566310326,1.67079592273,0.625254652779,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.794260580713,0.794260580713,0.526571474,16,1,8,0,0.228
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.225,-0.706858347058,1.67358995609,0.630625363466,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.793075957589,0.793075957589,0.534982622664,16,1,8,0,0.262
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.22,-0.69115038379,1.67605514958,0.635929129584,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.791969611798,0.791969611798,0.538193565869,16,1,8,0,0.639
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.215,-0.675442420522,1.67819622268,0.641158126547,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.790941142642,0.790941142642,0.541462726866,16,1,8,0,0.309
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.21,-0.659734457254,1.68002258761,0.646305080099,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.789989160167,0.789989160167,0.544786092428,16,1,8,0,0.283
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.205,-0.644026493986,1.68154748237,0.651363317127,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.789111451486,0.789111451486,0.54815783987,16,1,8,0,0.237
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.2,-0.628318530718,1.68278708919,0.656326792118,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.788305153063,0.788305153063,0.551570685884,16,1,8,0,0.423
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.195,-0.61261056745,1.6837596748,0.661190092475,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.787566921713,0.787566921713,0.555016242872,16,1,8,0,0.254
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.19,-0.596902604182,1.68448481844,0.665948426659,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.786893090441,0.786893090441,0.558485355561,16,1,8,0,0.294
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.185,-0.581194640914,1.68498278148,0.670597599201,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.786279797223,0.786279797223,0.561968398652,16,1,8,0,0.455
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.18,-0.565486677646,1.68527397145,0.67513397644,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.785723096535,0.785723096535,0.565455534557,16,1,8,0,0.255
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.175,-0.549778714378,1.68537852624,0.679554446283,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.785219047522,0.785219047522,0.568936925121,16,1,8,0,0.329
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.17,-0.53407075111,1.68531600417,0.683856374722,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.78476378135,0.78476378135,0.572402899465,16,1,8,0,0.264
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.165,-0.518362787842,1.68510516461,0.688037561232,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.784353550521,0.784353550521,0.575844082094,16,1,8,0,0.155
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.16,-0.502654824574,1.68476382304,0.692096194626,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.783984763151,0.783984763151,0.579251486556,16,1,8,0,0.376
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.155,-0.486946861306,1.68430876531,0.696030810453,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.783654005123,0.783654005123,0.58261658017,16,1,8,0,0.46
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.15,-0.471238898038,1.68375570745,0.699840250681,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.783358052785,0.783358052785,0.585931325169,16,1,8,0,0.364
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.145,-0.455530934771,1.6831192894,0.703523626074,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.78309387842,0.78309387842,0.589188201033,16,1,8,0,0.304
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.14,-0.439822971503,1.68241309306,0.707080281485,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.782858650466,0.782858650466,0.59238021218,16,1,8,0,0.081
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.135,-0.424115008235,1.6816496773,0.710509764098,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.782649729897,0.782649729897,0.595500884479,16,1,8,0,0.168
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.13,-0.408407044967,1.68084062364,0.713811794574,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.782464664093,0.782464664093,0.598544253492,16,1,8,0,0.365
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.125,-0.392699081699,1.67999658846,0.716986240963,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.782301179021,0.782301179021,0.601504846702,16,1,8,0,0.261
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.12,-0.376991118431,1.6791273584,0.720033095216,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.782157170453,0.782157170453,0.604377661598,16,1,8,0,0.3
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.115,-0.361283155163,1.67824190623,0.722952452099,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.782030694778,0.782030694778,0.607158141058,16,1,8,0,0.164
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.11,-0.345575191895,1.677348446,0.725744490311,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781919959676,0.781919959676,0.609842147113,16,1,8,0,0.344
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.105,-0.329867228627,1.67645448602,0.728409455604,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781823315002,0.781823315002,0.612425933979,16,1,8,0,0.386
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.1,-0.314159265359,1.67556687871,0.730947645712,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781739244068,0.781739244068,0.614906121025,16,1,8,0,0.23
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.095,-0.298451302091,1.67469186789,0.733359396917,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781666355258,0.781666355258,0.617279666072,16,1,8,0,0.491
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.09,-0.282743338823,1.67383513179,0.735645072069,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781603374339,0.781603374339,0.619543839525,16,1,8,0,0.351
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.085,-0.267035375555,1.67300182292,0.737805049917,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.78154913725,0.78154913725,0.621696199465,16,1,8,0,0.251
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.08,-0.251327412287,1.67219660454,0.739839715613,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781502583464,0.781502583464,0.623734567942,16,1,8,0,0.373
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.075,-0.235619449019,1.671423684,0.741749452247,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781462749844,0.781462749844,0.625657008551,16,1,8,0,0.408
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.07,-0.219911485751,1.67068684458,0.743534633288,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.78142876469,0.78142876469,0.627461805286,16,1,8,0,0.334
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.065,-0.204203522483,1.66998948982,0.745195615725,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781399838871,0.781399838871,0.629147441702,16,1,8,0,0.133
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.06,-0.188495559215,1.66933458493,0.746732734002,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.78137527963,0.78137527963,0.630712588775,16,1,8,0,0.351
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.055,-0.172787595947,1.66872466321,0.748146297203,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781354489908,0.781354489908,0.632156089031,16,1,8,0,0.232
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.1,0.25,0.5,-0.05,-0.157079632679,1.66816207617,0.749436581735,interface_0p1db,0.1,0.25,0.977237220956,0.944060876286,1.66541120374,1.36541120374,1.96541120374,1.0,0.781336913511,0.781336913511,0.633476924828,16,1,8,0,0.253
