subfigure,M,constellation,receiver,loss_db_per_arm_code,end_to_end_loss_db_midpoint,hashing_bound_bits_per_attempt,optimized_spacing_d,source_dataset,loss_db,vacuum_rate,raw_rate,raw_minus_vacuum,vacuum_d,raw_d,source_file,raw_success_probability,raw_average_target_fidelity,raw_useful_outcomes,raw_candidate_seconds,note,source_label,source_priority,vacuum_candidate_source,raw_candidate_source,vacuum_candidate_seconds,vacuum_bracket_min,vacuum_bracket_max,raw_bracket_min,raw_bracket_max,vacuum_optimizer_success,raw_optimizer_success,vacuum_optimizer_nfev,raw_optimizer_nfev,cache_evaluations,vacuum_boundary_peak,raw_boundary_peak,seconds
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.0,0.0,1.0,5.95382694915,merged_2_4_8_16_raw_label_srm,0.0,0.99999998477,1.0,1.52299791667e-08,6.0,5.95382694915,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.01,0.02,0.939411105043,2.2700217954,merged_2_4_8_16_raw_label_srm,0.01,0.908161686232,0.939411105043,0.0312494188111,2.87497501367,2.2700217954,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.02,0.04,0.901300440841,2.14308468085,merged_2_4_8_16_raw_label_srm,0.02,0.85563397593,0.901300440841,0.0456664649112,2.66426012849,2.14308468085,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.03,0.06,0.869883268406,2.06753939152,merged_2_4_8_16_raw_label_srm,0.03,0.814526033968,0.869883268406,0.0553572344383,2.5346853605,2.06753939152,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.04,0.08,0.842422690765,2.01351878567,merged_2_4_8_16_raw_label_srm,0.04,0.78005903878,0.842422690765,0.0623636519845,2.43968246453,2.01351878567,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.05,0.1,0.817711000695,1.97146625929,merged_2_4_8_16_raw_label_srm,0.05,0.750134677896,0.817711000695,0.0675763227997,2.36416367465,1.97146625929,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.06,0.12,0.7950735757,1.93706733311,merged_2_4_8_16_raw_label_srm,0.06,0.723586531235,0.7950735757,0.071487044465,2.30125172517,1.93706733311,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.07,0.14,0.774083197484,1.90799487138,merged_2_4_8_16_raw_label_srm,0.07,0.699679688579,0.774083197484,0.0744035089046,2.24720494884,1.90799487138,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.08,0.16,0.754446941918,1.88284950643,merged_2_4_8_16_raw_label_srm,0.08,0.677912946991,0.754446941918,0.0765339949271,2.19975636951,1.88284950643,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.09,0.18,0.735952552344,1.86072111883,merged_2_4_8_16_raw_label_srm,0.09,0.657925161207,0.735952552344,0.0780273911372,2.15742309931,1.86072111883,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.1,0.2,0.718439820313,1.84098663433,merged_2_4_8_16_raw_label_srm,0.1,0.63944533254,0.718439820313,0.0789944877728,2.11917689856,1.84098663433,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.11,0.22,0.701783963671,1.82319509152,merged_2_4_8_16_raw_label_srm,0.11,0.622263660479,0.701783963671,0.0795203031919,2.08428068463,1.82319509152,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.12,0.24,0.68588533611,1.80701653946,merged_2_4_8_16_raw_label_srm,0.12,0.606213646576,0.68588533611,0.0796716895338,2.05217864922,1.80701653946,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.13,0.26,0.670662729493,1.79219689889,merged_2_4_8_16_raw_label_srm,0.13,0.591160463951,0.670662729493,0.079502265542,2.02244953482,1.79219689889,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.14,0.28,0.656048835006,1.77853848349,merged_2_4_8_16_raw_label_srm,0.14,0.57699308803,0.656048835006,0.0790557469762,1.99476060404,1.77853848349,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.15,0.3,0.641987063186,1.76588511953,merged_2_4_8_16_raw_label_srm,0.15,0.563618792419,0.641987063186,0.0783682707674,1.96884652552,1.76588511953,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.16,0.32,0.628429252873,1.75410630811,merged_2_4_8_16_raw_label_srm,0.16,0.550959190325,0.628429252873,0.0774700625475,1.94448931934,1.75410630811,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.17,0.34,0.615333980821,1.74310118856,merged_2_4_8_16_raw_label_srm,0.17,0.538947319209,0.615333980821,0.0763866616119,1.92151409573,1.74310118856,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.18,0.36,0.602665288643,1.73278196168,merged_2_4_8_16_raw_label_srm,0.18,0.527525449389,0.602665288643,0.0751398392535,1.89977017894,1.73278196168,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.19,0.38,0.590391706718,1.72307595287,merged_2_4_8_16_raw_label_srm,0.19,0.516643407229,0.590391706718,0.0737482994889,1.87913200635,1.72307595287,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.2,0.4,0.57848549394,1.71392057138,merged_2_4_8_16_raw_label_srm,0.2,0.50625727182,0.57848549394,0.0722282221192,1.85949469043,1.71392057138,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.21,0.42,0.566922037248,1.70526640053,merged_2_4_8_16_raw_label_srm,0.21,0.496328347822,0.566922037248,0.0705936894259,1.84076302055,1.70526640053,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.22,0.44,0.555679371409,1.69706340475,merged_2_4_8_16_raw_label_srm,0.22,0.486822345842,0.555679371409,0.0688570255665,1.82286227875,1.69706340475,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.23,0.46,0.544737790659,1.68927733763,merged_2_4_8_16_raw_label_srm,0.23,0.477708721133,0.544737790659,0.0670290695262,1.80571936235,1.68927733763,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.24,0.48,0.534079531429,1.681867579,merged_2_4_8_16_raw_label_srm,0.24,0.468960134615,0.534079531429,0.0651193968144,1.78927705068,1.681867579,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.25,0.5,0.523688510758,1.67480861687,merged_2_4_8_16_raw_label_srm,0.25,0.460552009601,0.523688510758,0.0631365011564,1.77347741321,1.67480861687,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0_0p25db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.3,0.6,0.47527205302,1.64391684701,merged_2_4_8_16_raw_label_srm,0.3,0.42290984539,0.47527205302,0.0523622076301,1.70266352526,1.64391684701,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.4,0.8,0.392270357782,1.59788389966,merged_2_4_8_16_raw_label_srm,0.4,0.36395002354,0.392270357782,0.028320334242,1.59053517894,1.59788389966,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.5,1.0,0.32250877657,1.56544332127,merged_2_4_8_16_raw_label_srm,0.5,0.319432778641,0.32250877657,0.00307599792815,1.50383713709,1.56544332127,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.6,1.2,0.262237511132,1.54215064295,merged_2_4_8_16_raw_label_srm,0.6,0.284380830628,0.262237511132,-0.0221433194959,1.4336465554,1.54215064295,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.7,1.4,0.209162398754,1.5259638627,merged_2_4_8_16_raw_label_srm,0.7,0.255947835736,0.209162398754,-0.0467854369823,1.37505140691,1.5259638627,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.705,1.41,0.206667955296,1.52532451558,merged_2_4_8_16_raw_label_srm,0.705,0.254665043866,0.206667955296,-0.0479970885701,1.37236675316,1.52532451558,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.71,1.42,0.204187455039,1.52470111053,merged_2_4_8_16_raw_label_srm,0.71,0.253394073876,0.204187455039,-0.0492066188372,1.36970318294,1.52470111053,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.715,1.43,0.201720747159,1.52409365879,merged_2_4_8_16_raw_label_srm,0.715,0.252134756494,0.201720747159,-0.0504140093352,1.36706042578,1.52409365879,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.72,1.44,0.19926768344,1.52350217985,merged_2_4_8_16_raw_label_srm,0.72,0.250886925801,0.19926768344,-0.0516192423618,1.36443612453,1.52350217985,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.725,1.45,0.196828118212,1.52292670171,merged_2_4_8_16_raw_label_srm,0.725,0.249650419146,0.196828118212,-0.0528223009335,1.36183395602,1.52292670171,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.73,1.46,0.194401908301,1.52236726094,merged_2_4_8_16_raw_label_srm,0.73,0.248425077059,0.194401908301,-0.0540231687577,1.3592515967,1.52236726094,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.735,1.47,0.191988912969,1.52182390298,merged_2_4_8_16_raw_label_srm,0.735,0.247210743176,0.191988912969,-0.0552218302065,1.35668879267,1.52182390298,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.74,1.48,0.189588993866,1.52129668228,merged_2_4_8_16_raw_label_srm,0.74,0.246007264158,0.189588993866,-0.0564182702915,1.35414529529,1.52129668228,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.745,1.49,0.187202014977,1.52078566251,merged_2_4_8_16_raw_label_srm,0.745,0.244814489615,0.187202014977,-0.0576124746383,1.35162086085,1.52078566251,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.75,1.5,0.184827842575,1.52029091681,merged_2_4_8_16_raw_label_srm,0.75,0.243632272037,0.184827842575,-0.0588044294627,1.3491152505,1.52029091681,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.755,1.51,0.183536400447,1.17684621836,merged_2_4_8_16_raw_label_srm,0.755,0.242460466717,0.183536400447,-0.0589240662697,1.34662823017,1.17684621836,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.76,1.52,0.182839114557,1.17517986424,merged_2_4_8_16_raw_label_srm,0.76,0.241298931686,0.182839114557,-0.0584598171292,1.34416292361,1.17517986424,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.765,1.53,0.182146747464,1.17352501108,merged_2_4_8_16_raw_label_srm,0.765,0.240147527648,0.182146747464,-0.0580007801841,1.34171204333,1.17352501108,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.77,1.54,0.181459242357,1.17188152099,merged_2_4_8_16_raw_label_srm,0.77,0.239006117908,0.181459242357,-0.0575468755509,1.33927957175,1.17188152099,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.775,1.55,0.180776543378,1.17024925865,merged_2_4_8_16_raw_label_srm,0.775,0.237874568319,0.180776543378,-0.0570980249409,1.33686476545,1.17024925865,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.78,1.56,0.180098595594,1.16862809126,merged_2_4_8_16_raw_label_srm,0.78,0.236752747213,0.180098595594,-0.0566541516194,1.33446741185,1.16862809126,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.785,1.57,0.179425344981,1.16701788843,merged_2_4_8_16_raw_label_srm,0.785,0.235640525348,0.179425344981,-0.0562151803669,1.33208730247,1.16701788843,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.79,1.58,0.178756738404,1.16541852216,merged_2_4_8_16_raw_label_srm,0.79,0.234537775846,0.178756738404,-0.0557810374422,1.32972423274,1.16541852216,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.795,1.59,0.178092723592,1.16382986678,merged_2_4_8_16_raw_label_srm,0.795,0.233444374138,0.178092723592,-0.0553516505459,1.32737834572,1.16382986678,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.8,1.6,0.177433249129,1.16225380725,merged_2_4_8_16_raw_label_srm,0.8,0.232360197913,0.177433249129,-0.0549269487844,1.32504876282,1.16225380725,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m2_0p7_0p8db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,0.9,1.8,0.165124850249,1.13273068649,merged_2_4_8_16_raw_label_srm,0.9,0.212443594205,0.165124850249,-0.0473187439559,1.28166702966,1.13273068649,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.0,2.0,0.15427493572,1.10655316036,merged_2_4_8_16_raw_label_srm,1.0,0.195384214425,0.15427493572,-0.0411092787051,1.24353321603,1.10655316036,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.1,2.2,0.144624326548,1.08310495219,merged_2_4_8_16_raw_label_srm,1.1,0.180597582253,0.144624326548,-0.0359732557043,1.209659082,1.08310495219,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.2,2.4,0.135975025079,1.06192502559,merged_2_4_8_16_raw_label_srm,1.2,0.16765164492,0.135975025079,-0.0316766198413,1.17930503133,1.06192502559,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.3,2.6,0.128172466802,1.04266120576,merged_2_4_8_16_raw_label_srm,1.3,0.156219312109,0.128172466802,-0.0280468453072,1.15190446747,1.04266120576,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.4,2.8,0.12109378874,1.02503345786,merged_2_4_8_16_raw_label_srm,1.4,0.146047926221,0.12109378874,-0.0249541374811,1.12701501701,1.02503345786,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.5,3.0,0.114639811357,1.00882133908,merged_2_4_8_16_raw_label_srm,1.5,0.136938935688,0.114639811357,-0.0222991243307,1.10428301728,1.00882133908,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.6,3.2,0.108729402467,0.993846298014,merged_2_4_8_16_raw_label_srm,1.6,0.128733961955,0.108729402467,-0.0200045594875,1.08342264168,0.993846298014,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.7,3.4,0.103295419438,0.979959453614,merged_2_4_8_16_raw_label_srm,1.7,0.121305007838,0.103295419438,-0.0180095884004,1.06419933045,0.979959453614,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.8,3.6,0.0982817266093,0.967037205792,merged_2_4_8_16_raw_label_srm,1.8,0.114547425704,0.0982817266093,-0.0162656990943,1.04641692615,0.967037205792,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,1.9,3.8,0.0936409630409,0.954975699517,merged_2_4_8_16_raw_label_srm,1.9,0.1083747708,0.0936409630409,-0.0147338077589,1.0299157009,0.954975699517,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,2.0,4.0,0.0893328449869,0.943686637328,merged_2_4_8_16_raw_label_srm,2.0,0.102714970508,0.0893328449869,-0.013382125521,1.01455539827,0.943686637328,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,2.5,5.0,0.0717240985119,0.896502126091,merged_2_4_8_16_raw_label_srm,2.5,0.0802785416717,0.0717240985119,-0.0085544431598,0.951252531403,0.896502126091,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,3.0,6.0,0.0587875693321,0.860590762743,merged_2_4_8_16_raw_label_srm,3.0,0.0644985945601,0.0587875693321,-0.00571102522799,0.904076322224,0.860590762743,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,3.5,7.0,0.0489182310683,0.832344950973,merged_2_4_8_16_raw_label_srm,3.5,0.0528536045672,0.0489182310683,-0.00393537349891,0.867596235131,0.832344950973,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,4.0,8.0,0.0411771646147,0.809601421512,merged_2_4_8_16_raw_label_srm,4.0,0.0439549354875,0.0411771646147,-0.00277777087275,0.838627488441,0.809601421512,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,4.5,9.0,0.0349753383815,0.790961980916,merged_2_4_8_16_raw_label_srm,4.5,0.0369732088781,0.0349753383815,-0.00199787049654,0.815160350435,0.790961980916,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,5.0,10.0,0.0299231689256,0.775479764872,merged_2_4_8_16_raw_label_srm,5.0,0.0313818517112,0.0299231689256,-0.00145868278553,0.795852080339,0.775479764872,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,5.5,11.0,0.0257520544453,0.762479551484,merged_2_4_8_16_raw_label_srm,5.5,0.0268301542377,0.0257520544453,-0.00107809979243,0.779771174563,0.762479551484,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),2,2-QAM,full_state_raw_label_srm,6.0,12.0,0.022270471068,0.751467582974,merged_2_4_8_16_raw_label_srm,6.0,0.023075351135,0.022270471068,-0.000804880067007,0.766243715676,0.751467582974,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
